evidence_id,project_id,compound_id,evidence_type,raw_value,normalized_value,unit,protocol_id,tool_version,source_job_id,artifact_hash,timestamp,provenance
ev_a651553228f8a82604a4c598,ab_atp_phase14_htvs1633,ATP-HTVS-005EEA24BFEA,pose_qc,"{""pose_centroid"": [198.46629411764707, 181.79291176470588, 156.0209705882353], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""status"": ""pass""}",,qc_record,vina_7p3w_v1,v1.2.7,job_d32e1570cd7174dccebd,96dc28c43b16032fc018449143e68719fcf16b359e72847c52b1b8e890d98318,2026-08-27T06:16:22.932124+00:00,"{""ligand_hash"": ""e135d19edff7008166e58fcbb7a6d546a3d861db02c52052ed573b4d9c351c6e"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""96dc28c43b16032fc018449143e68719fcf16b359e72847c52b1b8e890d98318"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_fe914a3cb52e0c955fe852b1,ab_atp_phase14_htvs1633,ATP-HTVS-005EEA24BFEA,docking,"{""canonical_smiles"": ""CN(c1cc2ccccc2nc1NC(=O)c1ccccc1C[NH+](C)C)[C@H](C#N)c1ccccc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -6.544}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_d32e1570cd7174dccebd,96dc28c43b16032fc018449143e68719fcf16b359e72847c52b1b8e890d98318,2026-08-27T06:16:22.932124+00:00,"{""ligand_hash"": ""e135d19edff7008166e58fcbb7a6d546a3d861db02c52052ed573b4d9c351c6e"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""96dc28c43b16032fc018449143e68719fcf16b359e72847c52b1b8e890d98318"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_4612f853dfc9c7cbf6400f70,ab_atp_phase14_htvs1633,ATP-HTVS-0063E4174F09,vina_affinity,-5.976,,kcal/mol,vina_7p3w_v1,v1.2.7,job_345db942ebdbee1422c9,f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0,2026-08-27T06:16:22.958564+00:00,"{""ligand_hash"": ""a58c97b419c96c6a2a0658edca8c761d1cbb38253c85e6fc5d47a5ebddca01bd"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_cf9002f90d3666b12409d700,ab_atp_phase14_htvs1633,ATP-HTVS-0063E4174F09,pose_qc,"{""pose_centroid"": [192.78634482758622, 188.77320689655173, 162.0636551724138], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""status"": ""pass""}",,qc_record,vina_7p3w_v1,v1.2.7,job_345db942ebdbee1422c9,f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0,2026-08-27T06:16:22.959696+00:00,"{""ligand_hash"": ""a58c97b419c96c6a2a0658edca8c761d1cbb38253c85e6fc5d47a5ebddca01bd"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_fd0ca14191249a9d9edf9793,ab_atp_phase14_htvs1633,ATP-HTVS-0063E4174F09,docking,"{""canonical_smiles"": ""O=C1CN(Cc2ccc(Cl)cc2I)[C@H](c2ccccc2)c2ccccc2N1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -5.976}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_345db942ebdbee1422c9,f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0,2026-08-27T06:16:22.959696+00:00,"{""ligand_hash"": ""a58c97b419c96c6a2a0658edca8c761d1cbb38253c85e6fc5d47a5ebddca01bd"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_afd1048651861c2f487a1e4a,ab_atp_phase14_htvs1633,ATP-HTVS-0079D40D2121,vina_affinity,-7.979,,kcal/mol,vina_7p3w_v1,v1.2.7,job_990612be7f7acb04ec7f,f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a,2026-08-27T06:16:22.986753+00:00,"{""ligand_hash"": ""0cbe4f06d3cbdabf428555c45cd271e26e0d0e160ae8dc7b6d8f82b776146cd5"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_4b71aa186c079bf895b0be71,ab_atp_phase14_htvs1633,ATP-HTVS-0079D40D2121,pose_qc,"{""pose_centroid"": [194.91773333333333, 187.3606, 160.37763333333334], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""status"": ""pass""}",,qc_record,vina_7p3w_v1,v1.2.7,job_990612be7f7acb04ec7f,f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a,2026-08-27T06:16:22.989335+00:00,"{""ligand_hash"": ""0cbe4f06d3cbdabf428555c45cd271e26e0d0e160ae8dc7b6d8f82b776146cd5"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_c804c4d794aacd779cb1040a,ab_atp_phase14_htvs1633,ATP-HTVS-0079D40D2121,docking,"{""canonical_smiles"": ""Cc1ccccc1C[C@@H](CO)NCc1nc2ccccc2c(-c2ccccc2)c1Cl"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.979}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_990612be7f7acb04ec7f,f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a,2026-08-27T06:16:22.989335+00:00,"{""ligand_hash"": ""0cbe4f06d3cbdabf428555c45cd271e26e0d0e160ae8dc7b6d8f82b776146cd5"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""f45476047d3a8ad5f1df4b2eb5718439f162f9f34f8684ac40e5a9503bdb981a"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_91b2676602f8c55d3a38064b,ab_atp_phase14_htvs1633,ATP-HTVS-007D6F34F923,vina_affinity,-7.846,,kcal/mol,vina_7p3w_v1,v1.2.7,job_44f17c699e5ffa1e30d6,50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96,2026-08-27T06:16:23.015236+00:00,"{""ligand_hash"": ""fa764b4c6d4ddf0024ad42180e6722805f2a6a136d3c6acc150f4aeb3dfef802"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_0597fa15053c36db174380a3,ab_atp_phase14_htvs1633,ATP-HTVS-007D6F34F923,pose_qc,"{""pose_centroid"": [194.4369696969697, 188.3139090909091, 161.43666666666667], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""status"": ""pass""}",,qc_record,vina_7p3w_v1,v1.2.7,job_44f17c699e5ffa1e30d6,50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96,2026-08-27T06:16:23.016636+00:00,"{""ligand_hash"": ""fa764b4c6d4ddf0024ad42180e6722805f2a6a136d3c6acc150f4aeb3dfef802"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_2840b7fdc0e9d03eb68fb2e2,ab_atp_phase14_htvs1633,ATP-HTVS-007D6F34F923,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1ccccc1CNc1nc2ccccc2nc1N[C@@H](CCO)c1ccccc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.846}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_44f17c699e5ffa1e30d6,50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96,2026-08-27T06:16:23.016636+00:00,"{""ligand_hash"": ""fa764b4c6d4ddf0024ad42180e6722805f2a6a136d3c6acc150f4aeb3dfef802"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""50afb081773773ee962e00f46419fc18ff91325cae068c7ddf2c5c213f3f3c96"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_66bda3a0742fd3f21903fe74,ab_atp_phase14_htvs1633,ATP-HTVS-00C8034698A8,vina_affinity,-8.273,,kcal/mol,vina_7p3w_v1,v1.2.7,job_0b4d58ce89fe02269d4d,a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f,2026-08-27T06:16:23.042551+00:00,"{""ligand_hash"": ""401f63efd7bb0be9b4df085fe66354d8727d81ca6a310ee9f90dfeecd469b95c"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_10d034e27a25e9c597367f72,ab_atp_phase14_htvs1633,ATP-HTVS-00C8034698A8,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1ccc(CC[NH2+]Cc2nc(-c3ccco3)n3ccccc23)cc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.273}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_0b4d58ce89fe02269d4d,a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f,2026-08-27T06:16:23.044053+00:00,"{""ligand_hash"": ""401f63efd7bb0be9b4df085fe66354d8727d81ca6a310ee9f90dfeecd469b95c"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_70218e1e1319c3a549af4c0b,ab_atp_phase14_htvs1633,ATP-HTVS-00C8034698A8,pose_qc,"{""pose_centroid"": [193.97103571428573, 186.93307142857142, 161.20982142857142], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""status"": ""pass""}",,qc_record,vina_7p3w_v1,v1.2.7,job_0b4d58ce89fe02269d4d,a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f,2026-08-27T06:16:23.044053+00:00,"{""ligand_hash"": ""401f63efd7bb0be9b4df085fe66354d8727d81ca6a310ee9f90dfeecd469b95c"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""a013816457a4dea0f603ec46612a434e818e0635ceb20721d10985393746b85f"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_ef00eb6b26a1328c536b8337,ab_atp_phase14_htvs1633,ATP-HTVS-00F86A54285D,vina_affinity,-8.09,,kcal/mol,vina_7p3w_v1,v1.2.7,job_e403fbe1ff6fba6f4d7b,9a2de623e78a5bcfe7e70e5cba1e95fd016492e806b10af48854be45affffe96,2026-08-27T06:16:23.069581+00:00,"{""ligand_hash"": ""9b3120c2be754e43942c356e2debaa5835626f3391f08d9c3d3f20bb52c93842"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""9a2de623e78a5bcfe7e70e5cba1e95fd016492e806b10af48854be45affffe96"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_b7148cee7c65f6f75749daec,ab_atp_phase14_htvs1633,ATP-HTVS-00F86A54285D,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccccc2CO)[nH+]c2ccccc12"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.09}",,docking_result_bundle,vina_7p3w_v1,v1.2.7,job_e403fbe1ff6fba6f4d7b,9a2de623e78a5bcfe7e70e5cba1e95fd016492e806b10af48854be45affffe96,2026-08-27T06:16:23.070971+00:00,"{""ligand_hash"": ""9b3120c2be754e43942c356e2debaa5835626f3391f08d9c3d3f20bb52c93842"", ""origin"": ""tool_execution"", ""phase"": 14, ""pose_hash"": ""9a2de623e78a5bcfe7e70e5cba1e95fd016492e806b10af48854be45affffe96"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""scope"": ""parallel computational evidence; not biological activity"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
