job_id,batch_id,project_id,candidate_id,tool_id,protocol_id,input_artifacts,command_manifest,created_at,started_at,completed_at,status,return_code,stdout_path,stderr_path,output_artifacts,provenance,signature,reason,attempt
job_1499228dd2c5ce50c2c1,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-C3308BEE03AC,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-C3308BEE03AC"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.435752+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",1499228dd2c5ce50c2c17229c3b2248fece62c47a52e205ef294fb9bcbfb9027,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_9bb2eac2717ab2749b18,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-FCA9CDF3313B,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-FCA9CDF3313B"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.448206+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",9bb2eac2717ab2749b18b28a9ad7cb6f627a43394fbe6dd796132f8465f3cc85,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_506771efa0fed403d07b,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-CDED936B42F4,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-CDED936B42F4"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.461384+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",506771efa0fed403d07b0bf2909e7b869dfe6e3fef1c237e4429a5501dd6f9f1,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_82ca5df1c996207c444b,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-E9798004BA11,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-E9798004BA11"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.474532+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",82ca5df1c996207c444bd22894544f01e0ce8e0381279e969b2e2afd49957344,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_2f0e308ef9781a4056bf,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-9DA3213A09E8,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-9DA3213A09E8"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.490371+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",2f0e308ef9781a4056bf24948a5040c14c5875d5039fe1ef8aad098da2e4537b,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_8e53f079a5c0e05ba297,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-5B36D3E11A3B,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-5B36D3E11A3B"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.503542+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",8e53f079a5c0e05ba2971d09bac9b5123e3e8436bed4d8da20f9f36af2ab14c5,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_66a0f225848364b8c9be,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-BF69AB71C1A4,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-BF69AB71C1A4"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.518659+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",66a0f225848364b8c9beab7447979112859beffc4d899007cfc153698ea62aa4,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_98bd66e74b44f8c5ecaf,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-15737353FB69,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-15737353FB69"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.536276+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",98bd66e74b44f8c5ecafba3b3300e97a1f6101e1f0c88bef44438102555dd418,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_383483a800b3d7dcccec,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-5D3E7B6B6796,glide,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-5D3E7B6B6796"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""HTVS"", ""tool_id"": ""glide"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.553469+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",383483a800b3d7dcccec0b925f63bbfc22616e319051714526707be995e9993c,tool_not_found: Executable not found; docking_mode_not_confirmed_for_HTVS; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_2378b02cba14575e44dc,batch_82cabf7b83ed4419,atp_synthase,__pending_SP__,glide,atp_historical_audit_791f36fe7b4c,[],"{""budget_slots"": 17, ""predecessor"": ""HTVS"", ""stage"": ""SP""}",2026-08-26T07:34:24.572249+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",2378b02cba14575e44dc7662fc0d17a67ce75220ad27462fd226f35db315638a,stage_gate_missing_HTVS; tool_not_found: Executable not found; docking_mode_not_confirmed_for_SP; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; stage_gate_missing_HTVS; hash_pinned_prepared_ligand_or_poseviewer_missing; input_artifact_missing,0
job_b64904945baac7c62a8c,batch_82cabf7b83ed4419,atp_synthase,__pending_XP__,glide,atp_historical_audit_791f36fe7b4c,[],"{""budget_slots"": 17, ""predecessor"": ""SP"", ""stage"": ""XP""}",2026-08-26T07:34:24.593548+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",b64904945baac7c62a8c95a5b21f14a3cc324ca75acfe0f0b325961c4d974382,stage_gate_missing_SP; tool_not_found: Executable not found; docking_mode_not_confirmed_for_XP; grid_must_be_hash_pinned; protocol.docking_mode=unknown; protocol.force_field=unknown; protocol.grid=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol.receptor=unknown; protocol_confirmation_required; receptor_must_be_hash_pinned; stage_gate_missing_SP; hash_pinned_prepared_ligand_or_poseviewer_missing; input_artifact_missing,0
job_d19ea989c8a2df5c9ac6,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-CFA68A98711F,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-CFA68A98711F"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.624881+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",d19ea989c8a2df5c9ac6b3cb6938e4e851bbdb9ad74b483cf06cedc81b706add,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_743811f369255105b6af,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-4417138BF81D,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-4417138BF81D"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.638699+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",743811f369255105b6afa53f3295f70efe9ade608cbcca9365eec9ee1ee7c24c,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_0390cd2e0888639137f9,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-91E7552C2382,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-91E7552C2382"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.653638+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",0390cd2e0888639137f9b12b9c4134d8b7a7933979bb1d5f41c0037502fb090c,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_94531fd25794c64b8929,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-775D33706F04,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-775D33706F04"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.666224+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",94531fd25794c64b892936d3a2bf045d7947293ddf91d2055b2f91c9bef96e98,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_6774eff6ec64358934a5,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-C93E6EC67CDB,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-C93E6EC67CDB"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.681007+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",6774eff6ec64358934a530af72b522c5498f26bb169e8cc8f4916e7e4dc0a04d,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_95ca644b4e62033493a5,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-874C2DE25FE4,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-874C2DE25FE4"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.696648+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",95ca644b4e62033493a576a416f75dbc33224e36a16d71dfe85ad2ff79adc39e,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_a8004eaf23d604cb6938,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-96FD6257D8BA,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-96FD6257D8BA"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.708778+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",a8004eaf23d604cb6938a3c20c08faee175e5cf5af40922f6d017c3782b516dc,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_ba6bfdb8eccab8f2f8cd,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-94F73967C042,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-94F73967C042"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.721341+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",ba6bfdb8eccab8f2f8cd031366aa869daf88a9d3a4e11bb1ab814c40770154a6,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_1550bedb352a3ada8e90,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-C3308BEE03AC,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-C3308BEE03AC"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.733066+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",1550bedb352a3ada8e90acfc933daca275cbf2a977beb25aba766dfd1e7df46f,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
job_2c4b81eca08e8807afb4,batch_82cabf7b83ed4419,atp_synthase,ATP-SMI-FCA9CDF3313B,qikprop,atp_historical_audit_791f36fe7b4c,"[{""artifact_hash"": ""e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154"", ""original_path"": ""D:\\tiaozhansai\\ATP-Navigator\\results\\phase12\\internal_17_run1\\candidate_library.csv"", ""path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\artifacts\\e7936d4100e882f6a511eb98d50c043c457630b1e4e3811e5c0fd75c38a11154\\candidate_library.csv""}]","{""candidate_id"": ""ATP-SMI-FCA9CDF3313B"", ""cli_arguments"": [], ""grid"": ""unknown"", ""predecessor"": ""structure_qc"", ""prepared_input"": null, ""stage"": ""QikProp"", ""tool_id"": ""qikprop"", ""worker_sha256"": ""3e0f2659012661507bda6a9c5781de8720b1eabf6621c1b7295bf9c0667ad9ef""}",2026-08-26T07:34:24.744451+00:00,,,blocked,,,,[],"{""origin"": ""execution_workspace""}",2c4b81eca08e8807afb4ae2ef06d0a6221efdd985a57bbfbfab2d0468c7bb4a6,tool_not_found: Executable not found; protocol.force_field=unknown; protocol.ligand_preparation=unknown; protocol.protonation=unknown; protocol_confirmation_required; hash_pinned_prepared_ligand_or_poseviewer_missing,0
